label,text
joy,Seb reached Burford in a state of high excitement only to find that Superintending Constable Aplin was in London . 
joy,She had smiled and raised rather amused brows at the stories that tumbled in then of Fergus 's progress . 
joy,"She was greeted with a sympathetic , and rather amused smile . "
joy,She was shortish and had an attractive way of cocking her head on one side and looking up with big dark eyes and a wryly amused smile . 
joy,Guy 's mouth kicked up at one corner in a wryly amused smile . 
joy,"There were amused smiles , but they did not know at all why Alain had done that . "
joy,"She gave him a quick amused glance , her head leaning back against the faded red of the alcove seat . "
joy,Ellen gave me an amused glance . 
joy,The two observers exchanged amused glances and then wandered away under the trees . 
joy,I noticed with amusement that the tapestries hanging there illustrated the seven deadly sins . 
joy,"I remembered his amusement about such underwear on his first evening at Sleet , how he subsided into laughter , infectious to everyone but me . "
joy,"There was a cool mockery in his deep voice , and she turned to glare at him , hating him for the fact that he seemed to be deriving amusement from her discomfort . "
joy,"` Can I help you ? "" she asked , trying not to let him see the amusement in her blue eyes . "
joy,"There was amusement in Jake 's voice , but there was something else as well . "
joy,Remember that hypnosis is not a party game to be practised by amateurs for the amusement of themselves or others . 
joy,"The simple , laughing islanders subsequently worshipped it as a god , much to the amusement of their more sophisticated neighbours . "
joy,"I have been sent a Leeds United 1993-94 squad picture from the Evening Post and this now adorns my office wall , much to the amusement of my colleagues . "
joy,"He laughed shortly , little amusement on his face . "
joy,Aristophanes shook his handsome head over his friend 's amusement . 
joy,"This time , the Prince 's amusement was obvious . "
joy,"The note of anger carried to the groups and couples passing by , provoking amusement and raised eyebrows . "
joy,"You could make a fortune , "" she said in genuine amusement . "
joy,Agnes watched with amusement as his interest quickened or faded with each phrase . 
joy,"Gioella 's eyes flashed with amusement as she pushed a chair towards her and said , ` Constance , what a very sophisticated dress . "
joy,Guy Sterne was having great difficulty in controlling his amusement . 
joy,"Temperamental differences operate once more with this new trio of junior heroes , whose elders , the three lieutenants , regard their pranks with mild amusement . "
joy,"From the other end of the table Ymor watched with mild amusement , occasionally feeding one of his ravens with scraps from his plate . "
joy,I hate to disappoint anyone but that was n't the case -- although the veiled hints caused us plenty of amusement . 
joy,"He uttered a short sharp bark , which made Rosie jump ; she assumed it was a cough , then realised that it was intended as an expression of amusement . "
joy,"He considered this thoughtfully , then a gleam of amusement came into his eyes . "
joy,A look of intense amusement crossed Catherine 's face . 
joy,"As a toddler she filled in concentric circles provided for her amusement by her father 's youngest brother , young enough to be her own big brother . "
joy,A smile of amusement played on his lips as he studied his unkempt prize . 
sadness,"One woman , who already had a job and a busy life of her own , was surprised to find how sad she felt when her children left home in quick succession . "
sadness,He sounded quite sad about it . 
sadness,"` I made the camp , "" grumbled Henry , rather like a sad child . "
sadness,"While he went up to the bar to order , Ellie settled back in her seat , and , with a rather sad light in her eyes , watched him . "
sadness,"` I had the sense he was rather sad , "" the writer now remembers . "
sadness,"There must be another reason why you are so sad , "" he said , looking kindly at me . "
sadness,But Miss Van Cheele was terribly sad about Gabriel-Ernest . 
sadness,"They were very quiet and sad at first , because I would be leaving them , but I promised I would never forget them and would often return to visit them . "
sadness,"` Well , you 're very sad , Tess , and you have no reason to be . "
sadness,` But other people became very sad and worried . 
sadness,Taheb 's face became sad . 
sadness,"Sybil 's expression , which had become momentarily sad , softened into a tender smile that was wholly natural . "
sadness,I feel so sad with Marie gone . 
sadness,"But , not surprisingly , many parents continue to feel anxious , tense and sad about their children . "
sadness,"As she poured coffee for Jenny and Paul , she felt unbearably sad . "
sadness,"She did n't want to get sad now , not now after it had been so good . "
sadness,But why does Mr Ross always look sad ? 
sadness,He looked very sad . 
sadness,Almost every month it seems as though some sad parent on the local news is bemoaning the loss of their teenager who died in this way . 
sadness,They all seem terribly sad . 
sadness,She thought he seemed sadder and older and somehow lonely . 
sadness,"He smiled a little , without altering the sad expression . "
sadness,"He was a thin , brown man with a brass stud at the neck of his striped shirt and a sad expression as if he were on the point of tears . "
sadness,"And out of the dark woods came the black man , leading his horse on one arm , and on the other a tall grey hound with the saddest face I have ever seen on any creature . "
sadness,"His brown , nearly auburn hair clung to his scalp as if with misery , sad eyes stared out of a freckled face , his hands were clenched tight . "
sadness,"A black-haired woman with a long , sad face was inside . "
sadness,"When one day nobody could rouse him from his trailer , it was Lee Marvin who entered quietly and found a sombre , lonely , sad man . "
sadness,"He had a clear picture of a sad and lonely man , deeply concerned about his health and dwelling on a future which seemed to promise only a fairly rapid decline into senility . "
sadness,"Tolonen nodded , suddenly wistful , his lips formed into a sad smile . "
sadness,"A small sad smile pulling at her mouth , convinced that it would say thank you and goodbye , she took a deep breath , and began to read . "
sadness,"Country folklore has it that dobies were actually the sad little GHOSTS of unwanted or plain women , who would fumble around the house trying to be useful until their spirits had been exorcised . "
sadness,"My mother was only a sad woman in an old photograph , younger then than I was now . "
sadness,"A sad old woman rose from her chair , as from a dais , to take their coats and hang them on a row of hooks nailed against a wall . "
sadness,"We are always sad when a young international athlete finds himself in this situation . "" "
sadness,"The grand old man of the Scottish mountains , author and TV star Tom Weir , said he was sad about the plan . "
sadness,And Glenn Close 's stubborn and pain-ridden performance as Sunny makes you sad for her and hate her at the same time . 
sadness,` We are sad for Jason Livingston . 
sadness,They are sad for Johnny Bryan because he can never truly be a member of this particular family . 
sadness,She says we 're happy to be in England but we are sad for our relatives . 
sadness,I am surely not alone in feeling profoundly sad over the so-called reprieve of certain regiments in the British Army . 
sadness,Her tone was sad . 
sadness,"` Was it sad because its mummy was nasty to it ? "" he said . "
sadness,"` It is that hard , "" he said ominously , and I thought of John Maggovertski 's sadness for a pretty girl who had whored herself to pay for the white powder . "
sadness,"Despite the sadness of the occasion , many gave way to hysterical giggling as they gradually realized that every compartment contained mourners or corpses . "
sadness,"The happy melody of Morning has Broken followed , but the sadness of family and friends choked many of the words . "
sadness,They talk about the sadness of departure ; what about the guilt of arrival ? 
sadness,"It is worth , asking if all our sadness and anxiety is in fact for our child . "
sadness,Was his sadness tinged with guilt ? 
sadness,She felt guilty when she sensed Beth 's deep sadness . 
sadness,"It was , however , obvious that there was some deep sadness within him . "
sadness,When he wondered this he felt a deep sadness . 
sadness,As she looked around she felt a twinge of sadness that in a carriage where 70 per cent of the commuters were men there were five women forced to stand in the aisle . 
sadness,"If refused , they may feel saddened , disappointed , or inconvenienced , but their self-concept is n't shattered . "
sadness,"She looked at the crumpled figure who was fighting for breath on the pillow , perspiration pouring down his anguished face . "
sadness,"If she had been paying more attention to his face she might have believed that his deeply shocked , anguished expression was not an act , put on for her benefit . "
sadness,"` I only hope you 're right ! "" he said in anguished tones . "
sadness,She looked up at Phoebe with an anguished expression that was nearly honest repentance . 
sadness,"The earliest sparkling wines were undoubtedly discovered by accident , probably by the trial and error methods employed by anguished winemakers ironically trying to avoid the nuisance of fizzy wines . "
sadness,"His anguished voice tailed off , to intensify the effect . "
sadness,"The anguished princess , says Morton , told one friend : ` If this is the price of public life then it is a price I am no longer willing to pay . "" "
sadness,As the week went on I got more and more anguished telegrams from home telling me to conclude the deal and come home . 
sadness,She felt the anguished tears of motherhood blur her vision and blinked them away . 
sadness,There was an anguished cry from the tub . 
sadness,"Alexei 's expression was anguished , and it was clear that he wished himself elsewhere . "
sadness,"He glanced up , saw Auguste 's anguished eyes , and thought he understood . "
sadness,Gina bit her lip as her sister 's anguished sobs echoed over the line . 
sadness,"An anguished groan escaped her , the certain knowledge hers that both she and Cara could say goodbye to that interview for ever if she breathed a word of the truth to him . "
sadness,"In time , perhaps , she would make efforts to conceal her resentment about his ability to make her feel guilty , and he would make efforts to conceal his anguish about the loss of her . "
sadness,Manager Graeme Souness 's touchline ban meant he could only watch in anguish from the directors ' box . 
sadness,"Her fingers tightened on his hands , hearing the anguish in his voice . "
sadness,There was real anguish in his eyes . 
sadness,At last he turned to her and he could not have failed to see the anguish in her eyes . 
sadness,"But the address underlines the anguish of Her Majesty 's speech after the Windsor Castle fire when she referred to 1992 as her ` annus horribilis "" . "
sadness,"From somewhere in the gloom , accompanied by raucous laughter and much crudity , a young female voice began to groan and then rise , unintentionally mimicking the anguish of a wounded soldier . "
sadness,You may imagine the anguish of the people as this was going on . 
sadness,He could see no way out and in his anguish he began to think of doing himself in ; the method he would use would have to be quick and simple . 
sadness,My anguish must have shown in my face and in my voice . 
sadness,But the behaviour of Reverend Prentice has only added to his anguish . 
sadness,For some the strain of living together without legal ties leads to considerable anguish . 
sadness,"And Ryan had spent more than one night under the roof with her , she remembered in bitter anguish . "
sadness,"Her voice shook , her face was white with anguish . "
sadness,The smiles hide the anguish . 
sadness,"Joseph , unable to follow the French , waited in anguish , not knowing what was being said . "
sadness,"It 's been our experience that families , and particularly carers , go through great anguish , much pain and heartache associated with this process . "
sadness,"SHE was once considered one of the world 's most beautiful women , but yesterday every line etched on Britt Ekland 's face told a story of personal anguish . "
sadness,What this implies and should express is the field-worker 's moral commitment to his foreign hosts ; this can be the source of much personal anguish and heart-searching . 
sadness,"This is a peculiarly nasty technique of persuasion , causing great psychological anguish throughout the middle ages and even today . "
sadness,"Some real research , I suggest , is needed into a condition which , though frequently rib-tickling in retrospect , causes widespread anguish at the time . "
sadness,"` She felt that would have caused pain and anguish to William and Harry . "" "
sadness,Whether the cries of anguish for 1991 alone are justified remains to be seen . 
sadness,A faint cry of anguish came from the direction of the bed . 
sadness,"Katherine could feel his anguish , and for the second time that day the tears slid down her cheeks . "
sadness,"` He was depressed and has suffered a great deal of mental anguish . "" "
sadness,"Suddenly becoming aware of his blue gaze being levelled in her direction , she turned a smile into a cough , and promptly spilled coffee into the saucer . "
sadness,I felt that she was quite distressed by the birth -- she seemed drowsy and a bit blue . 
sadness,He looked so crestfallen that Old Bulldog did n't know what to do for a minute . 
sadness,The wedding guest did not exactly beat his breast but he looked considerably crestfallen . 
sadness,"Then , in response to my crestfallen look , he added kindly : ` Of course you did not look gay -- you 're no screaming queen -- but nevertheless I just knew . "" "
sadness,Nicky looked crestfallen but did not dare argue with Constance when she was in this mood . 
sadness,He looked so crestfallen Preston felt sorry for him . 
sadness,He looked a little crestfallen . 
sadness,Darby was momentarily crestfallen before saying : ` I still think it 's an office you need to find . 
sadness,"A dejected David Mellor , of the Royal Bank , told the magazine Doctor : ` I was led to believe it was n't an appropriate venue for a bank representative . "" "
sadness,"Moreover , now that she had achieved the heart 's desire for which she had turned on her shameless , neurotic display , she had become dejected , and walked along meekly , head and tail hanging . "
sadness,On this occasion City accepted with relish the chances which came their way and inflicted serious psychological damage on their dejected opponents . 
sadness,"Depression flattens the voice almost to monotony ; movement is slowed , and a dejected facial expression is characteristic of many people when they are in a low mood . "
sadness,When Allen at last found a crevice secure enough to trust to he looked over to find that he was peering into the little courtyard onto the rain-wet backs of the dejected horses . 
sadness,"Then they walked away , humbled and dejected . "
sadness,"I felt frustrated , angry , utterly dejected . "
sadness,A dejected Allen added : ` You ca n't give John Aldridge chances like that -- he is a quality finisher . 
sadness,"I felt pierced to the heart , dejected and lonely . "
sadness,Tennyson discloses that the setting of Mariana is in Shakespeare 's Measure for Measure where the dejected Mariana resides alone in a moated grange . 
sadness,"But Kirkwood , who was a particularly dejected figure after Monday 's decisive 1-0 defeat by Canada , injected some pride back into Irish ranks in the dying seconds when he flicked home the winner . "
sadness,"Meanwhile the dejected opposition leader , John Hewson , reacted to his crushing defeat yesterday by abandoning key policies which he had trumpeted as essential for Australia . "
sadness,"His head , craning neck ; one moment high , straining to the ceiling ; then , a sigh , utter dejection , dropped down between his knees , his forehead pressed to the floor . "
sadness,"He wandered around in a state of utter dejection , belonging nowhere . "
sadness,"McColgan , slumped in deep dejection , said afterwards : ` It was just a bad race on my part . "
sadness,"Back in his office , McCready threw himself into his chair in deep dejection . "
sadness,"Very likely he was simply lying on his bed in a state of dejection and , perhaps , of remorse for his massacre of "" the possessions "" which was now generally thought not to have been necessary . "
sadness,"It is also likely that by providing minimum standards of living , social services reduce public apathy and dejection and thus maintain the will to work . "
sadness,The sun was shining the next morning but the brightness of the day did nothing to dispel Eline 's feelings of dejection . 
sadness,Merrill laughed at her dejection . 
sadness,"The journey was taken at a leisurely pace because of the trailer , yet , despite her dejection , Matt 's reminiscences caused it to pass rapidly . "
sadness,"In it a deeply depressed Spiro , 46 , makes several rambling statements about his money problems . "
sadness,He felt suddenly deeply depressed . 
sadness,"For the more depressed and lonely people who have few if any outside contacts , counselling can appear to deepen the very feelings that it is seeking to alleviate , especially in the early stages . "
sadness,"As he told Barbara afterwards , he had never felt more depressed . "
sadness,Interpersonal arguments and difficulties were also a more common feature of the experiences of depressed patients than of the comparison group . 
sadness,Now Endill felt really depressed . 
sadness,"After the operation , you may feel sick or very depressed -- this is the effect of the trauma of the operation and of the anaesthetic . "
sadness,I 'm very depressed and have tried to commit suicide several times . 
sadness,"By this time I was beginning to think that Eric was either dead or had chosen to forget me , and I felt very depressed . "
sadness,"He became very depressed for some time before he could reassess himself , start to use his considerable abilities and begin courting his wife again . "
sadness,"Unfortunately Chris 's health suffered , and she became very depressed . "
sadness,But he 'd become depressed about his exams and could n't concentrate on his work . 
sadness,"Have we become so depressed about any real prospect of newness that we 've decided to enjoy our chains , masochistically dwelling on our miseries and inadequacies ? "
sadness,"So I got very , very depressed about it all and I just said to the officers , ` Put me in my cell and leave me alone . "
sadness,I got more and more depressed . 
sadness,"Upon recovering , he admitted he had been extremely depressed since the death of his wife from cancer a year earlier and now did not think he had anything to live for . "
sadness,"The mood by this time may be more depressed , as they start to look at their own problems as opposed to those of their partner . "
sadness,"When I was 15 I was in a depressed state and I thought , I 'll do these last paintings about the end of the world and then I 'll end it . "
sadness,"She was deeply depressed , and felt guilty about her depression . "
sadness,"Marsilid was tried as a treatment for depressed patients , and , given over a period of weeks rather than days , but it had disadvantages as well as advantages . "
sadness,The virtual outlawing of the use of ECT in some States in the USA has deprived suicidal depressed patients of an extremely effective and sometimes life-saving treatment . 
sadness,"Geographical moves have been found to be third most important in a list of ten precipitants concentrated in the month before the onset of depressive symptoms , in forty consecutive clinically depressed patients . "
sadness,"Many depressed people just withdraw into themselves , they may sleep a lot in the day but have wakeful nights . "
sadness,"For example , mildly depressed and tired old people used to be given amphetamines . "
sadness,"A depressed person may cry a great deal , show self-pity and lack of interest in the outside world and have no enjoyment of everyday life , even food . "
sadness,Their findings indicate measurable differences between normal and depressed women . 
sadness,"He seemed too depressed to do very much , wandering round the house like a zombie . "
sadness,"I 've heard of women so depressed that they spend their 40th birthday incommunicado , having a mini nervous breakdown in bed . "
sadness,Records must not be based on the measurement of subjective impressions such as the number of times parents felt depressed about their child 's behaviour . 
sadness,"I felt quite depressed about it . "" "
sadness,In the longer term the offspring of depressed mothers are more likely to suffer from childhood depression . 
sadness,"The ready availability of a screening questionnaire that mothers at risk can complete under supervision in a few minutes is potentially useful , but only if health workers and others can rise to the needs of depressed mothers . "
sadness,"If someone mentions things like ration books , powdered egg , air raids and so on , my stomach turns over and I feel quite depressed . "
sadness,It showed some women in a northern English town at the turn of the century ; they were standing under an advertisement for Mazawattee tea and seemed depressed . 
sadness,"Her shoulders were slumped and she was walking slowly , looking depressed . "
sadness,Every time I go to Cambridge I come back depressed as hell ; then as soon as I am back to a Norfolk class spirits soar again . 
sadness,"At first I could not understand -- but then when she had , whispering , explained properly , I was filled with a desolate , despairing horror . "
sadness,"I am so desolate -- oh , but please , it is all arranged and say no more . "" "
sadness,"` Let me in for I am cold and desolate and hungry . "" "
sadness,I was so desolate about Chip . 
sadness,"Edwin , I would be utterly desolate were it not for my faithful companion here . "
sadness,"I felt so desolate , and so angry . "" "
sadness,"Creggan had never in his short life felt so desolate , and try as he did he could not rest and fall asleep . "
sadness,"Feeling oddly bereft and desolate , besieged by Dolly 's incessant chatter , Luce was pleased to get back to the hotel . "
sadness,"Feeling desolate , she climbed back into the car , not daring to look at Roman in the silver moonlight . "
sadness,"He saw Maud once in the Kurfrstendamm , eating alone in a cafe and looking a little desolate , with a stack of coins already piled beside her plate although her meal had only just come . "
sadness,She looked utterly desolate and all of her thirty-eight years ; her cheeks seemed to sag and her jaw-line looked heavy . 
sadness,Market Report : Interest rate fears spread despondency 
sadness,The greatest cause of the Prince 's despondency had been the feeling that he served no useful purpose . 
sadness,Producers must believe in their ability and not succumb to despondency . 
sadness,There is nothing new in the experts spreading unwarranted alarm and despondency . 
sadness,"In an attempt to counteract despondency , to reclaim the green world for itself , not solely as a balm for my despair , I arranged with Barry 's help an interview with David Ricalde . "
sadness,"Through some unexplained process , magnetic fields produced by the electric currents flowing in the cables seem to induce , say the depressives , the darkest feelings of gloom and despondency . "
sadness,I want you and Sheila to know how very much I appreciate the kindness shown to me in my earlier mood of despondency . 
sadness,"During the days that followed Brackenbury 's hasty departure , Edward 's despondency increased . "
sadness,Following this there was considerable despondency amongst the committee as there seemed to be little hope for the future . 
sadness,"Lucille 's despondency was caused by a fear of Sharpe 's death , not a British defeat , but she dared not articulate such a thought . "
sadness,"During the following months the School managed to carry on , but the atmosphere must have been one of great despondency . "
sadness,"The day was high and bright , the salt tang seasoning the after-pulse of summer heat which still hung in the air , but nothing could shift my sense of despondency , nagging depression . "
sadness,"The session had ended with the seven of them grinning broadly , their earlier mood of despondency cast aside , their sense of unity rebuilt . "
sadness,I remember my despondency in 1926 when Abd al Karim was forced to surrender to the French . 
sadness,"And therein lay the extent of his gratitude , she realised with a feeling of despondency , but to disguise her feelings she added brightly , ` When we 're at the hospital we must visit Stella . "" "
sadness,"Despite moments of despondency , de Gaulle himself certainly did not give up hope . "
sadness,Determinedly she put her worries and the root cause of her despondency behind her and tried to think more cheerfully . 
sadness,The euphoria and sense of well-being which accompanied the boom years of the 1980s has been replaced by a mood of despondency as companies and individuals experience the effects of a western-style recession . 
sadness,She knew that his Gothic romance and glossary were being turned down by publisher after publisher and he grew despondent as he rewrote and rewrote again . 
sadness,"Diana took the criticism to heart , avidly read what was being said about her and became depressed and despondent . "
sadness,She was becoming increasingly despondent about the way things were going . 
sadness,"The mood was despairing , despondent , and war-weary -- apathetic rather than rebellious . "
sadness,"And our hero in his turn , felt despondent and fearful , for his little grey mentor had given him no instructions for this eventuality . "
sadness,"It was a pretty despondent group that sat around the fire of the LRDG patrol , each sunk in his own thoughts . "
sadness,"At first Tony looked less happy than before , and said he had become somewhat despondent about his lack of progress in finding employment . "
sadness,We are more despondent and needy than ever ! 
sadness,"` Ma , "" he said in a tentative tone of voice , his face going slowly pink with the strain of trying to communicate with his despondent parent . "
sadness,Nigel became despondent but I did n't . 
sadness,Both Mr Pitman Senior and Junior were reps who grew progressively despondent over the standard of rooms and services they encountered on their travels . 
sadness,"Protagonists of unity may have been despondent about the loss of the EDC and the European Political Community , but were not routed . "
sadness, I 'll have the use of a locker at the airport   she trailed off with a despondent sigh . 
sadness,"By six o'clock the water had n't arrived and Haverford , looking at their despondent faces , said , ` It 's like a death in the family . "" "
sadness,He felt increasingly irritated and despondent . 
sadness,He was beginning to feel a bit despondent about the kind of questions Jean was asking . 
sadness,"By comparison , she felt drained and despondent . "
sadness,"Inevitably some become despondent , fearing they will never work again . "
sadness,"Privately , Juliet was feeling rather despondent . "
sadness,"Squeezed like despondent sardines , they looked as if they were huddling for warmth . "
sadness,"` Do n't be despondent , "" she told me . "
sadness,"A despondent Renault worker remarked , ` It seems to me that we came very close to something new . "" "
sadness,"Following yesterday 's revival in fortunes , the London share market was in a despondent mood as the Treasury deflated hopes of early interest rate cuts . "
sadness,"Yeah , but she 's a bit despondent now is n't she , really ? "
sadness,"` Of course , we were devastated , but we knew now what had been wrong all along -- and at least they could n't blame me any more . "" "
sadness,Clare was devastated and swore that she would never go back to school again . 
sadness,"` I was devastated , "" he says of missing the semi-final . "
sadness,His poor scrawny hands grip the arms of a wheelchair pushed by his adoring wife with the now familiar expression of a too-bright smile and devastated eyes . 
sadness,In an expression of community sympathy many local children in South Ronaldsay made and sent cards to the four devastated mothers . 
sadness,"Julie 's devastated husband Tim , 32 , was last night preparing to fly from their home in Northampton to identify his wife 's body . "
sadness,"Father Hugh Mcaleese said : ` We are devastated , but we intend to restore the church to its former glory . "
sadness,"` I was devastated , I wanted him back , "" Carol said after the hearing at Fareham . "
sadness,Fry said his farewells to the players who regarded him as a father figure before heading for home in Bedford a devastated man . 
sadness,He collapsed in a coma at a London club and died hours later in hospital from massive internal bleeding  in front of his devastated mum and dad . 
sadness,"As he was rushed to hospital , his devastated daughter Suzanne went ahead with the service -- not knowing if he would live or die . "
sadness,Yesterday it was also disclosed that glamorous Suzannah Dwyer told her devastated husband of her romance 24 hours before Bates went public with the news at a press conference . 
sadness,Physically she felt devastated . 
sadness,"I feel devastated and it is much worse for my poor mother . "" "
sadness,"Jessica felt more than flustered , she felt devastated . "
sadness,"` All her colleagues are devastated , she was a popular wee girl . "" "
sadness,I sit disconsolate in the snow . 
sadness,"` Give over , will yer , "" pleaded the disconsolate convener , slapping jam on his butty . "
sadness,The Brazilian lover was looking increasingly disconsolate . 
sadness,"Wycombe were beaten by Bob Taylor 's 82nd-minute winner , and their disconsolate boss Martin O'Neill said : ` I was actually looking forward to extra-time because I was so sure we would win . "
sadness,"The night outside was drizzling with rain , and everyone except himself hurried for a cab ; the flower-sellers were disconsolate . "
sadness,"As Clinton was taking up the reins of power , a disconsolate President Bush flew back to Washington to make arrangements for the handover . "
sadness,"Francis was not totally disconsolate and added : ` The way our fans came behind us is the best I 've ever heard it here , and I hope it continues . "
sadness,A disconsolate group of climbers sitting round a kitchen table all lean forward and peer out at the iron-grey clouds rumbling past . 
sadness,She stared until it was hard to know which was herself -- the disconsolate woman in the chill room or the other sorrowful face in the night outside . 
sadness,Wenner would fly in to issue instructions to an increasingly disconsolate staff and Jagger would pay the bills . 
sadness,"With a disconsolate sigh she stood up , slipped off the towelling robe and threw it over a chair . "
sadness,He looked most disconsolate . 
sadness,"` After he got back I felt like I was in a black hole , "" groaned a disconsolate Wilkinson after his two hour defeat . "
sadness,"Support for the Greens may have shrunk but it was still at the same level as the Liberal Democrats "" , the third party in Parliament , so perhaps Ms Cooke was unduly downcast . "
sadness,"Catherine looked downcast , and McLeish felt uneasy . "
sadness,"Penelope Huntley sat silent through this speech , chain-smoking , her eyes downcast . "
sadness,"Leapor was still downcast about the loss of her job , perhaps unable to write much poetry , when she met Freemantle . "
sadness,"Which was a curious sensation , since in fact her eyes were downcast , apparently studying the vinyl squares of the floor . "
sadness,Flora 's eyes were downcast too ; they usually were . 
sadness,"Cowed , he stiffened his stance , his eyes slightly downcast . "
sadness,He looked so downcast that even Angalo patted him on the shoulder . 
sadness,Harry released her and once again his expression was downcast . 
sadness,"A group of thirty or forty downcast men stood apart in the canter of thin ring , their heads and arms hanging slack in attitudes of despair . "
sadness,"But one day when the lord was off hunting the fox said : "" Friends , we are all happy and contented , but our master sometimes seems rather sad and downcast . "
sadness,"` You must n't be downcast , "" said Lydia . "
sadness,"I might have felt a little downcast at that point , only the evening had made me feel more encouraged about my prospects with her than I 'd felt for some time . "
sadness,"They gossip and joke and giggle like schoolgirls : very different from their daughters-in-law who are sometimes seen shuffling behind them , heavily veiled and silent and with the downcast eyes of prisoners under guard . "
sadness,"` It is a long time since anyone cared for you as tonight you cared for Ana , is it not ? "" he asked softly , his hand coming to tilt her downcast face . "
sadness,"` Forgive me , Miss Kyte , "" said the other lady softly , ` but you look quite downcast . "" "
sadness,"One unnamed area was criticised after it appeared to have industrial dereliction and sad , downcast people . "
sadness,Yet they were not downhearted . 
sadness,I am not downhearted . 
sadness,"Kevin Keegan , the Newcastle manager , was not downhearted , even though the result leaves his side deep in relegation trouble . "
sadness,The family are not downhearted ; they have made many people across the country aware of the Trust and their work . 
sadness,All the talk of weddings made Anne feel downhearted and impatient with the secrecy that John insisted on . 
sadness,"You ai n't gone and got yourself worked up into a glum mood , have you now ? "" "
sadness,"It was performance that drew applause from a press corps relieved to be approaching the end of at least the first election campaign this year , and brought smiles to previously glum ministerial faces . "
sadness,"` You look glum today , "" Bragg said good-humouredly . "
sadness,The organisation is glum about the social consequences for Europe . 
sadness,The glum look on his face was probably normal . 
sadness,"After the coming of the man in the night , Miguel had grown glum and thoughtful . "
sadness,` Then why are you looking so glum ? 
sadness,"` In fact , "" said Helen , ` I 'm not feeling particularly glum about all this . "
sadness,THE glum look on the face of England Manager Graham Taylor says it all  but he has no intention of quitting . 
sadness,Leading scorer Paul Wilkinson struck his 20th goal of the season against his former club but looked glum as he left the dressing room . 
sadness,"Aside from the fact that Jill is quite capable of carrying her own books , her glumness could easily be due to being a young lesbian forced to suppress it and wishing Jack would take his stupid pick-up lines elsewhere . "
sadness,My poor mother was grief-stricken and all alone . 
sadness,A grief-stricken Mr Ellis said yesterday : ` It 's a nightmare . 
sadness,Wren 's grief-stricken mother gives all her daughter 's possessions to Luna . 
sadness,"The grief-stricken widow refused to leave her dead husband 's side , and even crawled into his bed in a vain attempt to infect herself with his disease . "
sadness,His grief-stricken widow destroyed all his cricket clothes and equipment . 
sadness,"Queen Margaret came out of the church , a veil covering her grief-stricken face . "
sadness,Lady Cross 's family was too grief-stricken to attend the trial . 
sadness,Sometimes our bodies and minds seek excuses to experience griefs that we may have put aside or denied because we could n't face them at the time . 
sadness,"She had assumed that because mother had n't wept or shown grief that her father had n't been loved by anyone but herself and her father 's parents , who wept copiously . "
sadness,I experienced tears of real grief for the first time when my granny died . 
sadness,How does it make someone like a woman who has just had an abortion feel having to go to a lavatory to express her grief in tears ? 
sadness,"Unless they are given opportunities to express their grief in appropriate ways which can include weeping for loss , they will never be able to acquire the creative energy necessary to find a new job . "
sadness,Lives Janet Barron praises the good grief of Ted Walker 
sadness,"` I desire first to go to the palace of Westminster , my lord , there to greet the queen my mother and tender my condolences -- and to share the grief of my family . "" "
sadness,Derby County 's grief at the foot of the first division continues as they went down two one at Crystal Palace . 
sadness,"At their graves their families would unite with their beloved over a memorial meal and a drink , easing their grief in recreating the family intimacy , only transiently ruptured . "
sadness,"To some extent , adults can choose of their own free will whether to deal with their grief or not . "
sadness,To only a few had he been the devil who gloated over their private grief . 
sadness,Women traditionally show their grief more than men . 
sadness,"Sandra Cooper , 33 , midwife and founder of the Darlington Miscarriage Association , said :  Women who have had a miscarriage experience grief but they have no record of their unborn child . "
sadness,Now she was mad with grief . 
sadness,She had been experiencing considerable feelings of grief about her husband and had been able to cry on occasions . 
sadness,"He stood there stoically , hiding his grief as Newlands announced he had received only twelve votes . "
sadness,"She looked desperately tired , but there were no obvious marks of grief on her face . "
sadness,"For the first time , Coffin saw the signs of grief on Christopher Court 's face . "
sadness,David coped with his grief by trying to save other youngsters from solvent abuse . 
sadness,At this stage you are normally expected to experience grief when the main feeling is shock . 
sadness,"Too much , it seemed to me , was made of Tom 's grief : his courtship of Araminta was forward-looking , and deep grief needs roots in the past . "
sadness,"It is things like that which are really destructive to writers , who are often brave about illness and pain , and resilient after all but the deepest grief . "
sadness,"Half a week after that encounter , Charlie had heard that his beloved had parted from the man with great grief , and was in need of tender care . "
sadness,That certainly did n't sound serious enough to account for her great grief . 
sadness,"As you would expect , she was overcome with grief . "" "
sadness,"But for the time being , Private Morrison 's family , already overcome by grief , can only wait and hope his body will be released to them soon . "
sadness,But it was the scene of my first heartbreak . 
sadness,"And , to complete his heartbreak , his car broke down when he was looking for his ninth win of the season at the Italian Grand Prix . "
sadness,"I do n't think I could cope with your heartbreak . "" "
sadness,That concern turned to heartbreak when they heard of his mother 's grim fate . 
sadness,"You must have been heartbroken . "" "
sadness,"When Annie 's daughter died at the age of five , she was heartbroken . "
sadness,"A heartbroken Daniels watched this all going on , and was moved to break the golden rule of not speaking until spoken to . "
sadness,"Heartbroken , Maria had to return to the convent and remain a nun for the rest of her life . "
sadness,"` I am heartbroken because football has been my whole life . "" "
sadness,"Heartbroken Tim Godwin weeps as he tells how he had to tell his 23-month-old daughter Sophie : ` Mummy is n't coming back "" . "
